Onset,Offset
7.698,7.75
7.783,7.836
7.878,7.94
7.98,8.039
16.914,16.965
17.008,17.066
17.115,17.213
17.222,17.279
17.324,17.375
17.428,17.477
17.536,17.59
17.656,17.701
17.76,17.813
17.878,17.921
17.99,18.055
18.11,18.169
18.224,18.291
18.341,18.395
18.462,18.494
19.081,19.141
19.199,19.255
19.307,19.374
19.424,19.484
19.54,19.6
19.661,19.703
20.512,20.571
20.622,20.683
20.739,20.796
20.853,20.912
42.86,42.883
42.971,43.025
43.071,43.141
43.19,43.247
43.297,43.366
43.42,43.48
43.531,43.584
43.641,43.703
43.757,43.811
47.032,47.097
47.147,47.213
47.267,47.323
56.209,56.266
56.308,56.371
56.42,56.483
56.526,56.596
62.028,62.081
62.126,62.189
62.24,62.308
71.757,71.809
71.86,71.93
71.97,72.038
72.096,72.138
72.292,72.356
72.417,72.469
72.53,72.585
72.766,72.786
72.838,73.468
73.532,73.593
73.65,73.716
73.767,73.831
73.887,73.954
74.215,74.256
74.294,74.345
74.362,74.41
74.428,74.446
74.505,74.583
74.632,74.702
74.75,74.821
74.88,74.976
74.995,75.081
75.116,75.23
75.232,75.321
75.35,75.44
75.472,75.568
75.594,75.678
75.715,75.786
75.838,75.923
75.957,76.047
76.078,76.156
76.198,76.281
76.327,76.433
76.453,76.549
76.574,76.672
76.695,76.791
76.817,77.026
77.074,77.172
77.205,77.283
77.336,77.408
77.475,77.54
77.621,77.74
77.761,77.877
77.921,78.015
78.043,78.114
78.183,78.257
78.307,78.373
78.437,78.507
78.557,78.63
78.683,78.753
78.812,78.874
78.935,78.999
79.059,79.124
79.183,79.248
79.322,79.389
79.442,79.513
79.572,79.653
79.688,79.757
79.818,79.885
79.947,79.997
80.177,80.252
80.323,80.385
80.461,80.485
80.563,80.576
80.577,80.621
80.641,80.707
80.732,80.796
80.853,80.921
80.986,81.045
89.103,89.163
89.205,89.272
89.317,89.372
109.85,109.903
109.951,110.008
110.057,110.119
110.175,110.225
114.121,114.165
114.211,114.267
114.318,114.379
114.429,114.495
114.544,114.6
114.655,114.714
114.767,114.834
114.887,114.954
115.003,115.076
115.12,115.2
115.241,115.33
115.369,115.44
115.498,115.575
115.629,115.705
115.758,115.821
115.88,115.944
115.98,116.041
116.092,116.153
116.205,116.263
116.319,116.372
116.432,116.489
116.551,116.592
117.043,117.098
117.152,117.217
117.274,117.343
117.401,117.458
117.513,117.576
117.632,117.695
117.752,117.823
117.864,117.927
117.982,118.047
118.108,118.165
118.229,118.285
118.461,118.515
118.578,118.637
118.698,118.757
144.009,144.063
144.111,144.206
144.222,144.304
144.342,144.42
144.455,144.521
144.575,144.632
144.678,144.744
144.799,144.85
144.903,144.958
145.029,145.069
145.133,145.197
145.257,145.322
145.369,145.434
145.495,145.543
145.601,145.673
145.732,145.799
145.846,145.918
145.974,146.024
146.082,146.147
146.22,146.271
146.326,146.394
146.455,146.527
146.569,146.636
146.677,146.755
146.796,146.875
146.913,147.01
147.032,147.124
147.162,147.243
147.279,147.359
147.4,147.472
147.514,147.574
147.635,147.714
147.77,147.834
147.895,147.963
148.014,148.078
148.129,148.208
148.249,148.316
148.4,148.439
148.505,148.56
148.617,148.675
159.124,159.135
159.151,159.207
159.259,159.319
164.159,164.216
164.261,164.316
164.368,164.437
164.491,164.537
164.752,164.785
164.841,164.91
164.976,165.031
165.091,165.149
165.204,165.268
165.328,165.378
165.457,165.471
165.542,165.611
165.666,165.731
165.782,165.851
165.914,165.971
166.026,166.094
166.158,166.228
166.282,166.349
166.403,166.482
166.537,166.592
166.656,166.72
166.785,166.836
166.897,166.954
167.016,167.087
167.145,167.205
167.276,167.353
167.441,167.493
167.54,167.604
167.664,167.738
167.789,167.844
167.916,167.979
168.038,168.096
168.154,168.215
168.269,168.333
168.397,168.466
168.528,168.59
168.651,168.721
168.78,168.862
168.916,169.008
169.065,169.169
169.201,169.283
169.329,169.394
169.441,169.513
169.57,169.641
169.691,169.754
169.81,169.872
169.928,169.99
170.05,170.115
170.178,170.238
170.301,170.367
170.438,170.511
170.57,170.632
170.694,170.752
170.814,170.883
171.332,171.359
171.402,171.472
171.529,171.601
171.664,171.747
171.785,171.849
171.915,172.003
172.029,172.094
172.151,172.226
172.285,172.349
172.404,172.464
172.521,172.59
172.648,172.732
172.773,172.86
172.903,172.968
173.019,173.095
173.144,173.215
173.281,173.351
173.402,173.466
173.527,173.595
173.658,173.742
173.803,173.858
173.929,173.987
174.051,174.105
174.724,174.778
174.834,174.899
174.964,175.039
175.088,175.167
196.394,196.458
196.513,196.579
196.638,196.7
227.398,227.466
227.884,227.938
227.983,228.042
228.094,228.156
230.891,230.946
230.99,231.046
231.095,231.159
231.209,231.264
231.317,231.375
231.426,231.485
231.54,231.595
231.65,231.707
231.762,231.819
231.872,231.945
231.987,232.066
232.099,232.192
232.226,232.309
232.343,232.418
232.462,232.535
232.591,232.668
232.716,232.793
232.854,232.907
232.959,233.011
233.074,233.147
233.19,233.272
233.31,233.378
233.426,233.511
233.551,233.631
233.685,233.772
233.806,233.887
233.925,234.008
234.046,234.106
234.176,234.265
234.307,234.399
234.423,234.528
234.552,234.647
234.708,234.793
234.82,234.904
234.939,235.034
235.079,235.151
235.211,235.271
235.337,235.39
235.458,235.519
235.587,235.655
235.719,235.947
236.003,236.083
236.139,236.213
236.254,236.325
236.368,236.444
236.487,236.561
236.613,236.692
236.74,236.827
236.881,236.953
237.007,237.071
237.141,237.196
237.26,237.332
237.395,237.479
237.517,237.61
237.653,237.717
237.733,237.737
237.789,237.874
237.93,238.032
238.075,238.167
238.198,238.286
238.324,238.41
238.443,238.529
238.569,238.644
238.687,238.765
238.819,238.902
238.95,239.03
239.075,239.14
239.208,239.268
239.451,239.522
239.597,239.66
239.722,239.795
239.84,239.908
239.967,240.055
240.099,240.171
240.218,240.286
240.349,240.423
240.482,240.541
240.604,240.66
240.739,240.806
240.873,240.934
241.005,241.05
241.704,241.794
241.857,241.909
241.972,242.047
242.114,242.183
242.244,242.317
242.376,242.468
242.518,242.613
242.647,242.7
242.758,242.822
242.885,242.954
243.008,243.095
243.137,243.211
243.258,243.349
243.402,243.491
243.535,243.617
243.661,243.738
243.78,243.849
243.91,243.985
244.054,244.127
244.196,244.262
244.304,244.374
244.436,244.505
244.565,244.636
244.715,244.781
245.076,245.223
245.495,245.531
245.622,245.698
245.756,245.847
245.916,245.989
246.064,246.133
246.202,246.27
246.276,246.292
246.334,246.409
246.427,246.435
246.47,246.554
246.616,246.694
246.766,246.844
246.905,247.009
247.044,247.148
247.182,247.261
247.306,247.389
247.459,247.539
247.596,247.673
247.743,247.813
247.873,247.957
248.176,248.256
248.761,248.873
249.038,249.096
249.156,249.252
249.314,249.432
249.459,249.533
249.595,249.672
249.727,249.804
249.807,249.833
249.863,249.944
250.011,250.106
250.124,250.156
250.198,250.296
250.69,250.773
250.969,251.035
251.102,251.189
251.253,251.331
251.397,251.467
251.533,251.624
251.687,251.822
251.837,252.1
252.123,252.206
252.255,252.336
252.397,252.463
253.825,253.874
253.923,254.004
254.006,254.029
254.064,254.131
255.199,255.287
255.313,255.395
255.436,255.526
255.573,255.653
255.704,255.772
255.818,255.887
255.928,256.003
256.057,256.124
256.175,256.235
256.294,256.359
256.413,256.476
256.535,256.592
256.652,256.713
256.772,256.831
256.894,256.961
257.019,257.098
257.156,257.228
257.407,257.48
257.544,257.616
257.676,257.748
257.802,257.899
257.935,258.011
258.064,258.146
258.208,258.307
258.351,258.429
258.493,258.557
258.723,258.8
258.868,258.972
258.998,259.062
259.131,259.225
259.26,259.327
259.39,259.456
259.535,259.592
259.658,259.722
259.782,259.842
259.991,260.07
260.157,260.236
260.297,260.372
260.434,260.507
260.572,260.642
260.664,260.923
261.008,261.064
261.17,261.223
261.288,261.358
261.422,261.477
261.543,261.644
261.719,261.96
261.996,262.052
295.629,295.691
295.729,295.806
295.83,295.89
295.939,295.991
296.037,296.095
296.151,296.205
296.253,296.315
296.374,296.435
296.482,296.539
296.597,296.654
296.711,296.767
296.827,296.898
296.94,297.007
297.057,297.136
297.176,297.249
297.29,297.346
297.463,297.504
337.437,337.492
337.543,337.599
337.647,337.713
337.774,337.836
337.905,337.932
338.112,338.177
338.239,338.303
338.364,338.43
338.482,338.555
338.608,338.682
338.732,338.784
338.845,338.929
338.967,339.025
339.075,339.158
339.208,339.268
339.317,339.395
339.44,339.508
339.554,339.637
339.676,339.765
339.801,339.878
339.918,340.003
340.037,340.097
340.168,340.24
340.312,340.446
340.459,340.525
340.579,340.652
340.705,340.775
340.841,340.903
340.967,341.054
341.108,341.212
341.228,341.306
341.347,341.419
341.478,341.568
341.607,341.677
341.717,341.795
341.862,341.942
341.977,342.058
342.095,342.16
342.217,342.282
342.341,342.402
342.489,342.533
342.585,342.679
342.719,342.789
342.862,342.958
343.004,343.08
343.133,343.211
343.264,343.365
343.403,343.48
343.539,343.619
343.671,343.73
343.787,343.855
343.916,343.971
345.518,345.587
345.656,345.73
345.789,345.856
345.928,346.028
346.071,346.14
346.199,346.267
346.324,346.388
346.459,346.525
346.585,346.661
346.725,346.786
346.851,346.925
346.972,347.062
347.099,347.187
347.227,347.317
347.371,347.455
347.498,347.571
347.615,347.685
347.745,347.813
347.875,347.937
348.003,348.081
348.145,348.238
348.298,348.382
348.422,348.483
348.544,348.619
348.681,348.742
348.807,348.867
356.415,356.479
356.529,356.602
356.646,356.716
356.995,357.065
357.126,357.194
357.244,357.315
357.372,357.435
357.489,357.561
357.623,357.676
357.742,357.824
357.889,357.965
358.028,358.1
358.164,358.218
358.277,358.356
358.422,358.485
358.497,358.625
358.669,358.737
358.788,358.849
358.927,358.961
359.009,359.09
359.147,359.249
359.276,359.364
359.406,359.502
359.537,359.617
359.666,359.746
359.798,359.88
359.919,359.994
360.048,360.136
360.174,360.264
360.298,360.374
360.429,360.524
360.561,360.649
360.686,360.785
360.818,360.915
360.955,361.025
361.094,361.111
361.164,361.189
361.208,361.211
361.238,361.306
361.354,361.419
361.424,361.442
361.478,361.553
361.632,361.829
361.888,361.946
362.278,362.323
362.33,362.374
362.396,362.471
362.541,362.652
362.673,362.747
362.811,363.029
363.069,363.139
363.201,363.276
363.748,363.828
363.935,364.185
364.219,364.284
364.294,364.314
364.35,364.416
364.485,364.558
364.626,364.719
364.776,364.916
364.917,365.01
365.061,365.136
365.18,365.263
365.317,365.391
365.448,365.483
365.502,365.572
365.659,366.615
366.631,367.647
367.935,367.982
368.049,368.107
368.398,368.474
371.462,371.483
371.561,371.578
371.625,371.701
371.742,371.812
371.862,371.932
371.978,372.058
372.107,372.181
372.229,372.302
372.356,372.425
372.475,372.54
372.602,372.672
372.736,372.809
372.879,372.951
373.021,373.029
373.03,373.037
373.105,373.165
373.202,373.337
373.468,373.481
373.528,373.66
373.714,373.795
373.81,373.866
374.026,374.628
374.654,374.721
374.773,374.847
374.907,375.013
375.046,375.377
375.402,375.5
375.522,375.619
375.644,375.737
399.807,399.864
399.903,399.955
400.006,400.073
400.124,400.189
400.236,400.293
400.343,400.407
400.457,400.526
400.577,400.647
400.701,400.776
400.834,400.904
400.957,401.026
401.074,401.136
401.193,401.251
401.314,401.372
401.434,401.498
401.562,401.636
401.689,401.755
401.8,401.859
401.919,401.975
402.027,402.094
402.158,402.22
402.291,402.349
402.504,402.576
402.634,402.694
402.748,402.819
402.867,402.936
402.984,403.069
403.103,403.188
403.231,403.319
403.354,403.424
403.477,403.537
426.578,426.634
426.677,426.734
426.781,426.853
426.896,426.959
427.008,427.076
427.111,427.165
427.218,427.272
427.325,427.377
427.438,427.495
427.561,427.594
454.635,454.692
454.736,454.791
454.84,454.901
454.953,455.032
455.074,455.146
455.188,455.257
455.309,455.365
455.415,455.468
455.525,455.587
455.638,455.698
455.755,455.815
455.873,455.921
455.979,456.031
456.09,456.148
456.207,456.264
456.322,456.379
456.435,456.487
456.551,456.607
456.681,456.741
456.801,456.863
456.916,456.994
457.034,457.123
457.158,457.227
457.288,457.367
457.42,457.495
457.548,457.622
457.666,457.75
457.786,457.86
457.918,457.989
458.075,458.12
458.219,458.281
458.335,458.396
458.458,458.522
458.584,458.646
458.708,458.759
458.822,458.891
458.957,459.019
459.08,459.139
459.194,459.263
459.327,459.407
459.442,459.501
459.571,459.634
459.695,459.743
460.309,460.368
460.429,460.48
460.553,460.618
460.669,460.737
460.797,460.865
460.911,460.965
461.023,461.087
461.153,461.214
461.282,461.331
461.942,462.008
462.075,462.141
462.194,462.261
462.329,462.408
462.454,462.53
462.57,462.636
462.698,462.768
462.837,462.896
462.95,463.02
463.084,463.171
463.233,463.315
463.38,463.465
463.518,463.602
463.656,463.745
463.798,463.883
463.929,464.014
464.056,464.151
464.193,464.282
464.322,464.396
464.465,464.524
464.584,464.661
464.728,464.796
464.859,464.932
465.004,465.084
465.142,465.212
465.267,465.343
465.412,465.484
465.547,465.613
465.677,465.75
465.815,465.874
465.935,466.008
466.074,466.133
466.199,466.257
466.328,466.386
466.476,466.527
466.587,466.629
466.748,466.779
466.831,466.919
466.953,467.021
467.085,467.158
467.23,467.321
467.367,467.449
467.506,467.571
467.63,467.698
467.757,469.014
469.074,469.164
469.22,469.303
469.374,469.444
469.527,469.583
469.629,469.703
469.772,469.84
469.896,469.97
470.045,470.115
470.173,470.24
470.31,470.379
470.438,470.541
470.589,470.699
470.711,470.801
470.876,470.959
471.01,471.094
471.16,471.213
471.271,471.355
471.42,471.492
471.531,471.608
471.671,471.745
471.808,471.877
471.933,472.011
472.073,472.14
472.203,472.271
473.9,473.966
474.021,474.089
474.092,474.121
474.151,474.217
478.308,478.376
478.434,478.499
478.542,478.617
478.675,478.852
478.907,478.975
479.03,479.101
479.163,479.219
479.385,479.458
479.519,479.588
479.643,479.719
479.8,479.896
479.919,479.99
480.06,480.113
480.174,480.251
480.318,480.387
480.442,480.512
480.582,480.632
480.685,480.769
480.833,481.03
481.099,481.183
481.21,481.288
481.404,481.47
481.492,481.556
481.615,481.692
481.745,481.821
481.879,481.957
482.032,482.081
482.14,482.221
482.365,482.49
482.525,482.566
482.839,482.91
482.97,483.041
483.092,483.17
483.239,483.443
483.495,483.693
483.752,483.85
483.861,483.956
484.017,484.128
484.139,484.254
484.276,484.389
484.413,484.5
484.537,484.612
484.684,484.746
484.801,484.885
484.932,484.997
485.187,485.255
485.317,485.383
485.45,485.52
485.58,485.67
485.721,485.83
486.123,486.39
486.421,486.495
486.558,486.63
486.689,486.794
486.819,486.93
486.953,487.032
487.096,487.179
487.232,487.335
487.375,487.434
487.488,487.568
487.634,487.708
487.768,487.838
487.892,487.98
488.023,488.099
488.166,488.247
488.298,488.361
488.43,488.501
488.565,488.65
488.714,488.803
488.852,489.213
489.295,489.386
489.454,489.519
489.557,489.641
489.705,489.788
489.789,489.804
489.838,489.928
489.998,490.074
490.123,490.189
490.26,490.307
490.96,491.104
491.199,491.269
491.325,491.417
491.47,491.824
491.88,492.081
492.146,492.337
492.706,492.732
492.791,492.842
493.074,493.133
493.262,493.291
493.346,493.456
493.509,493.741
495.585,495.627
495.652,495.686
495.698,495.708
604.282,604.34
604.387,604.45
604.506,604.568
604.618,604.687
604.744,604.792
604.843,604.913
604.97,605.019
605.078,605.137
605.197,605.253
605.308,605.367
605.431,605.486
605.538,605.601
605.663,605.721
605.778,605.828
605.891,605.972
606.02,606.077
606.146,606.207
606.266,606.319
606.38,606.433
606.499,606.559
606.617,606.686
606.733,606.82
606.865,606.952
606.991,607.092
607.125,607.184
607.252,607.336
607.39,607.461
607.464,607.473
607.533,607.625
607.67,607.765
607.821,607.912
607.957,608.008
608.06,608.132
608.196,608.25
608.302,608.375
608.432,608.491
608.55,608.63
608.682,608.769
608.811,608.874
608.928,609.008
609.066,609.14
609.194,609.26
609.272,609.278
609.328,609.405
609.468,609.542
609.608,609.688
609.761,609.865
609.899,609.97
610.021,610.088
610.131,610.188
610.244,610.3
610.361,610.426
610.502,610.566
610.624,610.694
610.745,610.821
610.872,610.942
610.992,611.081
611.13,611.193
611.256,611.349
611.398,611.473
611.53,611.601
611.659,611.73
611.819,611.897
611.965,612.05
612.115,612.203
612.26,612.322
612.374,612.448
612.514,612.573
612.634,612.7
612.767,612.85
612.908,612.977
613.028,613.093
613.165,613.237
613.292,613.352
613.525,613.568
613.669,613.736
613.797,613.872
613.937,614.012
614.063,614.14
614.2,614.266
614.338,614.408
614.456,614.545
614.587,614.672
614.717,614.806
614.854,614.931
614.989,615.068
615.127,615.191
615.258,615.326
615.396,615.493
615.556,615.647
615.721,615.803
615.857,615.932
615.986,616.065
616.137,616.213
616.272,616.345
616.41,616.477
616.545,616.617
616.681,616.753
616.827,616.897
616.957,617.027
617.096,617.167
617.229,617.3
617.365,617.44
617.51,617.584
617.625,617.695
617.773,617.823
618.004,618.073
618.138,618.2
618.263,618.325
618.384,618.448
618.512,618.57
618.636,618.694
618.761,618.817
619.375,619.389
619.464,619.519
619.541,619.608
619.669,619.729
636.164,636.18
636.218,636.269
636.319,636.379
636.925,636.985
637.04,637.099
637.159,637.222
637.285,637.339
637.405,637.459
637.524,637.593
637.662,637.732
637.802,637.885
637.948,638.009
638.065,638.138
638.217,638.278
638.335,638.404
638.474,638.525
638.589,638.665
638.732,638.786
638.852,638.929
639.003,639.049
639.112,639.2
639.257,639.312
639.364,639.443
639.477,639.54
639.613,639.663
639.739,639.812
639.891,639.938
640.0,640.085
640.092,640.098
640.144,640.211
640.267,640.336
640.389,640.466
640.514,640.589
640.634,640.725
640.768,640.844
640.886,640.985
641.024,641.081
641.154,641.221
641.287,641.339
641.432,641.448
641.814,641.83
641.853,641.883
641.884,641.89
641.939,642.008
642.069,642.13
642.198,642.273
642.338,642.412
642.494,642.567
642.633,642.696
642.779,642.857
642.925,642.998
643.061,643.129
643.192,643.258
643.323,643.395
681.369,681.425
681.465,681.523
681.568,681.628
681.68,681.739
681.79,681.854
681.908,681.969
682.029,682.083
682.152,682.196
682.261,682.32
682.383,682.45
682.505,682.591
682.641,682.699
682.758,682.806
682.875,682.929
682.988,683.059
683.115,683.176
683.28,683.324
683.375,683.414
683.495,683.541
683.735,683.797
684.014,684.071
684.309,684.366
684.46,684.517
684.603,684.66
684.745,684.808
684.878,684.95
685.012,685.08
685.145,685.215
685.282,685.352
685.423,685.486
685.565,685.632
685.703,685.778
685.838,685.919
685.984,686.067
686.136,686.181
686.244,686.307
686.375,686.45
686.517,686.567
686.634,686.7
686.767,686.827
686.895,686.956
687.028,687.091
687.277,687.333
687.448,687.521
687.584,687.66
687.703,687.762
687.828,687.888
687.947,688.01
688.071,688.13
688.193,688.25
688.316,688.378
688.439,688.51
688.563,688.617
688.686,688.753
688.821,688.891
688.956,689.009
689.719,689.766
694.265,694.323
694.377,694.443
694.791,694.839
695.044,695.104
695.189,695.23
695.351,695.41
695.483,695.539
695.602,695.668
695.733,695.79
695.859,695.906
695.972,696.038
696.105,696.172
696.236,696.306
696.37,696.427
696.494,696.56
696.622,696.684
696.753,696.803
696.868,696.932
697.003,697.058
697.205,697.213
697.281,697.306
697.331,697.377
697.414,697.442
697.529,697.584
697.648,697.857
697.913,697.974
698.036,698.111
698.149,698.223
698.269,698.322
698.383,698.447
698.511,698.569
698.628,698.687
698.752,698.807
698.872,698.928
699.216,699.278
699.464,699.481
699.49,699.512
699.614,699.7
699.822,699.921
699.94,700.34
700.446,700.498
700.506,700.552
700.577,700.635
700.711,700.781
700.85,700.902
700.973,701.0
701.28,701.374
701.416,701.46
